nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,60160127,51756663;52124317,2024,Tender,APBD,PT. VANESA CITRA NUSANTARA,Tender,Pekerjaan Konstruksi,",Peningkatan Sambungan Rumah (SR) SPALD-T Skala Permukiman Sistem Penyaluran Terpisah (Sewerage) Eksisting di Kota Administrasi Jakarta Pusat",SELESAI,4423221733,4423221733
PROVINSI DKI JAKARTA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,59429127,47699652,2024,Tender,APBD,PT. ALOCITA MANDIRI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Pembangunan Gedung UPPPD Kembangan,SELESAI,692196000,692196000
PROVINSI DKI JAKARTA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA SELATAN - 1.04.0.00.0.00.01.0004,59627127,49371455,2024,Tender,APBD,PT. WAHANA PRAKARSA UTAMA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,"Jasa Konsultansi Pengawasan Peningkatan Prasarana, Sarana dan Utilitas (PSU) di Kelurahan Grogol Selatan",SELESAI,250693500,250693500
PROVINSI DKI JAKARTA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA TIMUR - 1.04.0.00.0.00.01.0005,59559127,49952588,2024,Tender,APBD,PT. MATRASARAKAN SINERGITA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,"Perencanaan Penyediaan Prasarana, Sarana dan Utilitas (PSU) di Permukiman Kelurahan Cipinang",SELESAI,444921300,444921300
PROVINSI DKI JAKARTA,BADAN PENGELOLAAN ASET DAERAH - 5.02.0.00.0.00.02.0000,59657127,45812227,2024,Tender,APBD,PT. Asuransi Sinar Mas,Tender,Jasa Lainnya,Pengasuransian Aset Bergerak (KDO) Pemerintah Provinsi DKI Jakarta,SELESAI,3116559463,3116559463
PROVINSI DKI JAKARTA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.04.0.00.0.00.01.0006,59608127,47834191,2024,Tender,APBD,PT. ALFRIZ AULIATAMA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Pengawasan Pembangunan Fasilitas Umum RW 01 Kelurahan Pulau Pari,SELESAI,131590500,131590500
PROVINSI DKI JAKARTA,UNIT PENGELOLA JAMINAN KESEHATAN JAKARTA - 1.02.0.00.0.00.01.0011,59358127,46521736,2024,Tender,APBD,Lukman Hakim,Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,Belanja Jasa Tenaga Ahli Pengelola Database,SELESAI,120000000,120000000
PROVINSI DKI JAKARTA,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,59907127,51616034;51825683,2024,Tender,APBD,Danureksa Sarana Cipta,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengadaan Jasa Konsultansi Pengawasan Pembangunan Pos Jaga dan Palang Pintu Perlintasan Sebidang Kereta Api,SELESAI,301598100,301598100
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",59932127,50881715,2024,Tender,APBD,PT. VERONA KARYA ABADI,Tender,Pekerjaan Konstruksi,Pembangunan Gedung Kantor UP4 dan Laboratorium Dinas Sumber Daya Air Provinsi DKI Jakarta,SELESAI,10534392956,10534392956
PROVINSI DKI JAKARTA,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,59880127,49711620,2024,Tender,APBD,PT. MAM ENERGINDO,Tender,Pekerjaan Konstruksi,Pembangunan Gedung Kantor Dinas Pemuda dan Olahraga Provinsi DKI Jakarta (Pelaksanaan Konstruksi),SELESAI,104311083104,104311083104
PROVINSI DKI JAKARTA,PUSAT DATA DAN TEKNOLOGI INFORMASI KESEHATAN DAERAH - 1.02.0.00.0.00.01.0089,59341127,47482935,2024,Tender,APBD,ichsan fadillah,Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,Tenaga Ahli Design Grafis,SELESAI,111925000,111925000
PROVINSI DKI JAKARTA,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,60212127,48416434,2024,Tender,APBD,PT. ELEMEN TIGA TIGA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pembuatan Detail Engineering Design (DED) Gedung Pusat Data dan Informasi Kesejahteraan Sosial,SELESAI,528915000,528915000
PROVINSI DKI JAKARTA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,59562127,49823012,2024,Tender,APBD,PT. DAYACIPTA KREASI BERSAMA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Pemeliharaan Kawasan Rumah Susun 1 (Pulo Gebang),SELESAI,229825500,229825500
PROVINSI DKI JAKARTA,RUMAH SAKIT UMUM DAERAH PASAR MINGGU - 1.02.0.00.0.00.01.0063,59614127,50559883,2024,Tender,BLUD,PT. INTIMULYA MULTIKENCANA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,BELANJA JASA MK PENINGKATAN INSTALASI RADIOTERAPI RSUD PASAR MINGGU,SELESAI,1712706246,1712706246
PROVINSI DKI JAKARTA,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,59686127,50609542,2024,Tender,APBD,Danureksa Sarana Cipta,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pembangunan Dinding Penahan Zona (Konsultan Pengawas),SELESAI,240870000,240870000
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,59976127,51731945,2024,Tender,APBD,Danureksa Sarana Cipta,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Perencanaan Pembangunan/Peningkatan Kualitas Pencahayaan Kota mendukung Penerangan Sarana Umum,SELESAI,286246800,286246800
PROVINSI DKI JAKARTA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA BARAT - 1.04.0.00.0.00.01.0003,59760127,50899355,2024,Tender,APBD,PT. Pillar Pusaka Inti,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,"Perencanaan Penyediaan Prasarana, Sarana dan Utilitas (PSU) di Permukiman Kota Administrasi Jakarta Barat Wilayah 2 ( Jasa Konsultan Perencanaan)",SELESAI,1491285000,1491285000
PROVINSI DKI JAKARTA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,59709127,47583015;51390075,2024,Tender,APBD,PT.BALQIS MANDIRI KONSULTAN,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,",Pengawasan Pemeliharaan Berkala Rumah Susun 12 (Sukapura)",SELESAI,227494500,227494500
PROVINSI DKI JAKARTA,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,59402127,48701084,2024,Tender,APBD,PT.HERPIS PERTOMA MULIA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Rehab Berat Gedung Panti Sosial Bina Daksa (PSBD) Budi Bhakti 1 Cengkareng,SELESAI,532023000,532023000
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",59762127,49735382,2024,Tender,APBD,PT.ANGGADITA TEGUH PUTRA,Tender,Pekerjaan Konstruksi,Jasa Konstruksi Pembangunan Sekretariat Resimen Mahasiswa Jayakarta,SELESAI,17178508160,17178508160
PROVINSI DKI JAKARTA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,60173127,49773641,2024,Tender,APBD,PT. MILYATI PUTRI GEMILANG,Tender,Pekerjaan Konstruksi,Pembangunan Instalasi Pengolahan Air Kotor/Limbah (IPAL) Gedung Kantor Dinas Kesehatan Provinsi DKI Jakarta,SELESAI,845121259,845121259
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,59373127,48348924,2024,Tender,APBD,PT. Rudian Hanskoji Konsultan,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Pengawasan Pembangunan/Peningkatan Kualitas Pencahayaan Kota mendukung Penerangan Jalan Umum,SELESAI,545898000,545898000
PROVINSI DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA - 7.01.0.00.0.00.02.0000,59444127,48442973,2024,Tender,APBD,PT. MARGA SARANA BHUMI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan Rehab Total Kantor Lurah Semper Barat,SELESAI,391386000,391386000
PROVINSI DKI JAKARTA,SUKU DINAS PARIWISATA DAN EKONOMI KREATIF KABUPATEN - KEP. SERIBU - 3.26.0.00.0.00.01.0006,61277127,48416097,2024,Tender,APBD,PT.Artha inti Komunika,Tender,Jasa Lainnya,Penyelenggaraan Festival Kepulauan Seribu (REGGAE),SELESAI,1066543500,1066543500
PROVINSI DKI JAKARTA,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,59540127,49695937,2024,Tender,APBD,SUWONDO SANDIKA,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,Pengadaan Jasa Konsultansi Verifikasi Laporan Penyelenggaraan Subsidi Prasarana dan Sarana LRT Jakarta Tahun 2024,SELESAI,659367750,659367750
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",59799127,49734560,2024,Tender,APBD,PT. AMSECON BERLIAN SEJAHTERA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Pengawasan Pembangunan Sekretariat Resimen Mahasiswa Jayakarta,SELESAI,1200576000,1200576000
PROVINSI DKI JAKARTA,DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN - 1.05.0.00.0.00.02.0000,60117127,51901984,2024,Tender,APBD,CV. APIK KARYA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Pemeliharaan dan Perbaikan Gedung Kantor Ex. Bengkel Induk,SELESAI,180874500,180874500
PROVINSI DKI JAKARTA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA PUSAT - 1.04.0.00.0.00.01.0001,59891127,47466424,2024,Tender,APBD,Danureksa Sarana Cipta,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,"Konsultansi Pengawasan Pembangunan dan/atau Perbaikan Prasarana, Sarana dan Utilitas (PSU) di Lingkungan Kawasan Permukiman Kumuh Kota Administrasi Jakarta Pusat",SELESAI,406065750,406065750
PROVINSI DKI JAKARTA,KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - KEP. SERIBU - 7.01.0.00.0.00.06.0000,59552127,47626910,2024,Tender,APBD,PT.  CIRIA ADIJAYA MANDIRI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawas Pembangunan Kantor TPU Untung Jawa,SELESAI,330946500,330946500
PROVINSI DKI JAKARTA,BADAN PENGELOLAAN ASET DAERAH - 5.02.0.00.0.00.02.0000,59863127,45812296,2024,Tender,APBD,PT. Asuransi Sinar Mas,Tender,Jasa Lainnya,Pengasuransian Gedung/Bangunan Pemerintah Provinsi DKI Jakarta,SELESAI,6893027439,6893027439
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,59418127,47137798,2024,Tender,APBD,PT. Bina Lingkungan Lestari,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Laporan Implementasi RKL-RPL Tanggul dan Tanggul Pemecah Gelombang,SELESAI,543289500,543289500
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,59490127,45160388,2024,Tender,APBD,PT. BUDHI CAKRA KONSULTAN,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Pembangunan Waduk Marunda Tahap III,SELESAI,1077255000,1077255000
PROVINSI DKI JAKARTA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA UTARA - 1.04.0.00.0.00.01.0002,59644127,47394904,2024,Tender,APBD,PT. Bina Jasindo Sainstek,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,"Pengawasan (Supervision) Pekerjaan Pembangunan dan/atau Perbaikan Prasarana, Sarana dan Utilitas (PSU) di lingkungan Kawasan Permukiman Kumuh di Kecamatan Cilincing",SELESAI,254389800,254389800
PROVINSI DKI JAKARTA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,59654127,47698675,2024,Tender,APBD,PT. SUMBER BAYAK KREASI,Tender,Pekerjaan Konstruksi,Pembangunan Gedung UPPPD Kembangan,SELESAI,25420690000,25420690000
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,59415127,45953565,2024,Tender,APBD,PT.BALQIS MANDIRI KONSULTAN,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Pengawasan Pembangunan Tanggul Pulau Tidung,SELESAI,500343600,500343600
PROVINSI DKI JAKARTA,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,59400127,48723774,2024,Tender,APBD,CIKAL TRANSPARANSI KONSULTAN,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Rehab Berat Gedung Panti Sosial Tresna Werdha (PSTW) Budi Mulia 4 Ciracas,SELESAI,148584600,148584600
PROVINSI DKI JAKARTA,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,59095127,45785942,2024,Tender,APBD,PT ARDIA MANDIRI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Penurapan Kali di TPST Bantargebang (Konsultan Perencana),SELESAI,148962000,148962000
PROVINSI DKI JAKARTA,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,59394127,48487582,2024,Tender,APBD,PT. Cargonesia Utama Trans,Tender,Jasa Lainnya,Sewa Angkut Rehab Total Gedung Sekolah Tahun 2024,SELESAI,511710000,511710000
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,59854127,51504158,2024,Tender,APBD,PT. ASURANSI UMUM BUMIPUTERA MUDA 1967,Tender,Jasa Lainnya,"Pengasuransian Aset Alat Berat, Dump Truk dan Alat Operasional Lainnya Unit Peralatan dan Perbekalan Dinas Sumber Daya Air Provinsi DKI Jakarta",SELESAI,10679581710,10679581710
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",58721127,46247746,2024,Tender,APBD,PT. BIRO ARSITEK DAN INSINJUR SANGKURIANG,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Manajemen Konstruksi Pembangunan Gedung Kantor Suku Dinas Perhubungan Kota Administrasi Jakarta Utara,SELESAI,2302473000,2302473000
PROVINSI DKI JAKARTA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,59842127,47999747,2024,Tender,APBD,PT. ALFRIZ AULIATAMA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Perbaikan Gedung Dinas Teknis Abdul Muis,SELESAI,226412000,226412000
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,59566127,49213536,2024,Tender,APBD,PT. GANESHA PRATAMA CONSULTANT,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Kajian dan DED Bangunan Pengaman Pantai,SELESAI,493623660,493623660
PROVINSI DKI JAKARTA,BIRO PENDIDIKAN DAN MENTAL SPIRITUAL - 4.01.0.00.0.00.01.0005,59910127,48598841,2024,Tender,APBD,PT. AULI WISATA UTAMA,Tender,Jasa Lainnya,Penyediaan Jasa Fasilitasi Petugas Haji Daerah di Arab Saudi Tahun 2024,SELESAI,1289534175,1289534175
PROVINSI DKI JAKARTA,LABORATORIUM KEBAKARAN DAN PENYELAMATAN - 1.05.0.00.0.00.02.0006,60125127,46171716,2024,Tender,APBD,PT. KOMSHA AKUR CONSULT,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Pengawasan Rehab Gedung Laboratorium Kebakaran dan Penyelamatan,SELESAI,106826400,106826400
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,59871127,48629096;51536337;51712363,2024,Tender,APBDP,PT. PRIMAREKA CIPTA MANDIRI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan JPO di Provinsi DKI Jakarta 1,SELESAI,405816000,405816000
PROVINSI DKI JAKARTA,UNIT PENGELOLA SAMPAH TERPADU - 2.11.0.00.0.00.01.0008,59093127,45785877,2024,Tender,APBD,PT. MARINA CIPTA PRATAMA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pembangunan Dinding Penahan Zona (Konsultan Perencana),SELESAI,208957500,208957500
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KOTA ADMINISTRASI JAKARTA BARAT - 1.03.0.00.0.00.02.0003,59570127,47490966,2024,Tender,APBD,PT. Bina Jasindo Sainstek,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Pengawas Revitalisasi Pompa di Rumah Pompa Tanjung Duren,SELESAI,343489500,343489500
PROVINSI DKI JAKARTA,RUMAH SAKIT KHUSUS DAERAH DUREN SAWIT - 1.02.0.00.0.00.01.0062,57795127,45589438,2024,Tender,BLUD,PT. KOMSHA AKUR CONSULT,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Pengawasan Pengembangan Gedung,SELESAI,845487000,845487000
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",59647127,50103369,2024,Tender,APBD,PT. KOMSHA AKUR CONSULT,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Restorasi Rumah Dinas Gubernur DKI Jakarta,SELESAI,627782700,627782700
PROVINSI DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT - 7.01.0.00.0.00.03.0000,59590127,48357292;49964598,2024,Tender,APBD,PT. BAYU BERLIAN MANDIRI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Penyediaan Jasa Konsultansi Pengawasan Konstruksi Rehab Berat Kantor Lurah Kelurahan Semanan,SELESAI,175213500,175213500
PROVINSI DKI JAKARTA,SUKU DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN KOTA ADMINISTRASI JAKARTA PUSAT - 1.04.0.00.0.00.01.0001,59598127,47239323,2024,Tender,APBD,PT. BUMI MADANI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,"Konsultansi Pengawasan Peningkatan Prasarana, Sarana dan Utilitas (PSU) di Kelurahan Mangga Dua Selatan",SELESAI,173504100,173504100
PROVINSI DKI JAKARTA,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,57653127,45113689;47098274,2024,Tender,APBD,PT. KANTA KARYA UTAMA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,",Jasa Konsultansi Pengawasan Rehab Total Gedung Sekolah Tahun 2024 Paket 1",SELESAI,3239701500,3239701500
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,59501127,48345264,2024,Tender,APBD,PT. WAHANA PRAKARSA UTAMA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pembangunan Trotoar Beserta Bangunan Pelengkap Jalan di Provinsi DKI Jakarta (Pengawasan Pembangunan Trotoar Bidang Kelengkapan Jalan Paket 2),SELESAI,822010500,822010500
PROVINSI DKI JAKARTA,BADAN PERENCANAAN PEMBANGUNAN DAERAH - 5.01.0.00.0.00.01.0000,60062127,51914960,2024,Tender,APBD,A.T. Kearney,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Konsultansi Perencanaan Jakarta Menuju Kota Global,SELESAI,10553879977,10553879977
PROVINSI DKI JAKARTA,PUSAT PELATIHAN KERJA DAERAH - JAKSEL - 2.07.3.32.3.29.01.0010,60113127,52040765,2024,Tender,APBD,PT. ALFRIZ AULIATAMA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Pemeliharaan Gedung Kantor Samali,SELESAI,392385000,392385000
PROVINSI DKI JAKARTA,DINAS SUMBER DAYA AIR - 1.03.0.00.0.00.02.0000,59611127,50536226,2024,Tender,APBD,Mitra Ciasem Raya,Tender,Pekerjaan Konstruksi,Pembangunan Waduk Marunda Tahap III,SELESAI,32878227688,32878227688
PROVINSI DKI JAKARTA,PUSAT DATA DAN TEKNOLOGI INFORMASI KESEHATAN DAERAH - 1.02.0.00.0.00.01.0089,59339127,47482739,2024,Tender,APBD,A Rifkah Fauziah A,Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,Tenaga Ahli Analis Data (1),SELESAI,111925000,111925000
PROVINSI DKI JAKARTA,DINAS PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN - 1.05.0.00.0.00.02.0000,59772127,50715230,2024,Tender,APBD,PT. GALEN SAGARA PERKASA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan Pembangunan Gedung Laboratorium,SELESAI,486313200,486313200
PROVINSI DKI JAKARTA,SUKU DINAS SUMBER DAYA AIR KABUPATEN ADMINISTRASI KEPULAUAN SERIBU - 1.03.0.00.0.00.02.0006,59414127,45953446,2024,Tender,APBD,PT ARDIA MANDIRI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Pengawasan Pembangunan Tanggul dan Breakwater Pulau Lancang,SELESAI,497879400,497879400
PROVINSI DKI JAKARTA,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.01.0000,59944127,47335984,2024,Tender,APBD,PT. GUBAHREKA CONSULTANT,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan Revitalisasi Stadion Sepakbola Taman Sari,SELESAI,1217781000,1217781000
PROVINSI DKI JAKARTA,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,57654127,45113727;47098887,2024,Tender,APBD,AGRINAS PANGAN NUSANTARA (PERSERO),Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,",Jasa Konsultansi Pengawasan Rehab Total Gedung Sekolah Tahun 2024 Paket 2",SELESAI,3509320500,3509320500
PROVINSI DKI JAKARTA,BIRO UMUM DAN ADMINISTRASI SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0007,59925127,48927911,2024,Tender,APBD,PT. GIHON WAHANA CIPTA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Pengawas Pekerjaan Penataan Ruang Serbaguna dan Drop Off Lobby Gedung Grha Ali Sadikin Lantai Dasar Kompleks Balaikota DKI Jakarta,SELESAI,156232500,156232500
PROVINSI DKI JAKARTA,UNIT PENANGANAN SAMPAH BADAN AIR - 2.11.0.00.0.00.01.0010,59950127,49305407,2024,Tender,APBD,PT. MAHAKARYA ABADI KONSULTAN,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pembangunan fasilitas pendukung Saringan Sampah TB.Simatupang (Pengawasan Pelaksanaan Pekerjaan),SELESAI,1281250800,1281250800
PROVINSI DKI JAKARTA,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN - 1.01.0.00.0.00.01.0039,57655127,45113745;47099201,2024,Tender,APBD,AGRINAS PANGAN NUSANTARA (PERSERO),Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,",Jasa Konsultansi Pengawasan Rehab Total Gedung Sekolah Tahun 2024 Paket 3",SELESAI,3509320500,3509320500
PROVINSI DKI JAKARTA,"DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN - 1.03.0.00.0.00.03.0000",57683127,44843810,2024,Tender,APBD,PT. CIPTA MULTI KREASI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pekerjaan Konsultansi Pengawasan Revitalisasi Sistem Hidran Balaikota DKI Jakarta,SELESAI,1008745800,1008745800
PROVINSI DKI JAKARTA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,59915127,48007784,2024,Tender,APBD,CV. APIK KARYA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Perbaikan Gedung UPPPD Bapenda,SELESAI,283624536,283624536
PROVINSI DKI JAKARTA,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.01.0000,59626127,46851024,2024,Tender,APBD,Armudi Pradana Konsultan.PT,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,"Perencanaan Arsitektur Sistem Kebutuhan Prasarana, Sarana dan Utilitas Permukiman di DKI Jakarta",SELESAI,781151067,781151067
PROVINSI DKI JAKARTA,DINAS LINGKUNGAN HIDUP - 2.11.0.00.0.00.01.0000,60170127,51519724,2024,Tender,APBD,studio bumi anam,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,Kajian Pengelolaan RDF,SELESAI,2057540400,2057540400
PROVINSI DKI JAKARTA,PUSAT DATA DAN TEKNOLOGI INFORMASI KESEHATAN DAERAH - 1.02.0.00.0.00.01.0089,59331127,47483403,2024,Tender,APBD,Eka Julian Bryliandana,Seleksi,Jasa Konsultansi Perorangan Non Konstruksi,Tenaga Ahli Web Master,SELESAI,111925000,111925000
PROVINSI DKI JAKARTA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.03.0000,59449127,47702846,2024,Tender,APBD,PT. BAYU BERLIAN MANDIRI,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Rehab Total Gedung UPPPD Taman Sari,SELESAI,655599300,655599300
PROVINSI DKI JAKARTA,SUKU DINAS KESEHATAN KOTA ADMINISTRASI JAKARTA BARAT - 1.02.0.00.0.00.01.0003,59893127,48089838,2024,Tender,APBD,CV.SATRIAJI DAYA GUNA,Tender,Pekerjaan Konstruksi,Pekerjaaan Konstruksi Rehabilitasi Total Puskesmas di Kelurahan Taman Sari,SELESAI,6550270400,6550270400
PROVINSI DKI JAKARTA,UNIT PENANGANAN SAMPAH BADAN AIR - 2.11.0.00.0.00.01.0010,59711127,48536773,2024,Tender,APBD,PT. ASURANSI UMUM BUMIPUTERA MUDA 1967,Tender,Jasa Lainnya,Penyediaan Jasa Asuransi KDO/KDO Khusus UPS Badan Air (Alat Berat UPS Badan Air),SELESAI,4104624755,4104624755
PROVINSI DKI JAKARTA,DINAS BINA MARGA - 1.03.0.00.0.00.01.0000,59674127,49026796,2024,Tender,APBD,PT. Rudian Hanskoji Konsultan,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pengawasan Pembangunan Prasarana Jaringan Utilitas,SELESAI,504162000,504162000
